"Data Source","World Development Indicators",

"Last Updated Date","2026-02-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Sudan","SDN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.11688995361328","","11.0448904037476","","7.94924020767212","5.96680021286011","8.25316047668457","","9.39278030395508","10.7818202972412","","","","","","","","","","","","","","","","",
"Senegal","SEN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7325401306152","16.8203601837158","17.6184902191162","15.7297401428223","16.7219200134277","16.1175098419189","16.9622497558594","21.7709693908691","17.9546394348144","","19.2261390686035","23.3004493713379","2.51060009002686","21.0869693756104","20.7952499389648","25.7423496246338","24.8013095855713","23.7782707214356","21.3373699188232","21.1016902923584","22.6592807769775","16.6633796691894","19.3413906097412","18.0869598388672","18.3727703094482","22.5471709472248","","20.9106008606938",
"Singapore","SGP","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3055305480957","21.5566596984863","21.4160709381104","24.7598304748535","22.7444095611572","22.2787895202637","22.5367794036865","23.2322902679443","30.0994091033936","21.852970123291","18.5717296600342","28.8618392944336","31.3717498779297","28.8391494750977","20.4744008205012","17.6953756282711","17.5508480540502","17.2535211267606","20.7195301055908","19.4742603302002","19.1947708129883","11.4717397689819","15.1349296569824","14.0704202651978","12.8611152384608","11.9934514626219",
"Solomon Islands","SLB","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.6932497024536","","","","","","","14.9190397262573","","","","","","","","","34.6808090209961","28.4070796966553","29.3520698547363","33.1289596557617","","","","","","","","","","30.49439159198","25.9968263610849","25.7816174582679","23.1996324568515","25.2287848854372","",
"Sierra Leone","SLE","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7299995422363","17.9699993133545","17.6999988555908","17.3199996948242","17.1499996185303","15.5100002288818","","19.75","14.9299993515015","15.9000005722046","12.7999992370606","12.4099998474121","14.1300001144409","15.1999998092651","15.0900001525879","","12.4700002670288","19.8899993896484","32.7299995422363","35.0099983215332","34.2400016784668","27.6399993896484","25.2299995422363","","19.9591899733007","20.5463745658918",
"El Salvador","SLV","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2093296051025","13.0433301925659","13.5439701080322","","14.4047498703003","13.8522701263428","","14.1668500900269","14.9191904067993","15.8150501251221","18.1625194549561","17.9502601623535","15.8184099197388","15.423680305481","13.5578603744507","13.3416004180908","13.8507604598999","14.4225101470947","13.9301700592041","13.2611303329468","13.0620498657227","12.1919403076172","11.194299697876","11.5080699920654","11.4042797088623","10.4416399002075","10.575590133667","15.8925963909721",
"San Marino","SMR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7812900543213","10.64035987854","","","","","","13.179349899292","14.4863300323486","15.0599203109741","5.789347375","8.37981033325195","13.3687896728516","12.9897603988647","","",
"Somalia, Fed. Rep.","SOM","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4211317173113","1.31484064005925","2.22346186922926","2.9617976771244","4.28732288122103","2.99771462084585","3.65024449065422","2.76215255439452","3.59156698110598","6.95554759621263","8.12653584343802",
"Serbia","SRB","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.97663974761963","","10.4821796417236","","10.1795701980591","","","","","8.69299030303955","9.25646018981934","8.80428028106689","8.60459995269775","","7.08668994903565","7.4496898651123","8.38354015350342","","",
"Sub-Saharan Africa (excluding high income)","SSA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9233207702637","15.3238096237183","16.1957101821899","16.6668491363525","","17.3871002197266","18.0330390930176","17.9546394348144","","17.0822248458862","","17.5796451568604","16.1235847473144","16.4283199310303","16.1830902099609","17.4073095441863","16.8445100784301","15.831259727478","16.4485397338867","17.2933692932129","16.0102047920227","15.6566553846421","15.3551631854332","14.9914706871899","14.9241221081711","15.3772099653715","",
"South Sudan","SSD","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.95070004463196","","3.22801995277405","4.13136005401611","3.3249499797821","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2803649902344","15.7411098480225","16.4272994995117","","17.3871002197266","18.0330390930176","17.9798145294189","","17.9063091278076","18.2409391403198","17.6112308502197","16.9037895202637","16.6535275637406","16.1913795471191","17.6112446845077","16.9629096984863","15.9112849235534","16.534330368042","17.4074497222901","16.6633796691894","15.6666108638886","15.4014366113324","15.250486156436","15.024640083313","15.6886049826857","",
"Small states","SST","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2172899246216","","","","","","16.4930100440979","14.868730545044","12.4782104492187","15.2782745361328","13.8276901245117","14.0326948165894","14.7179198265076","16.4809699058533","16.6100401878357","16.4637455940247","16.1796207427979","14.1832799911499","14.0394401550293","13.2472295761108","14.0658946037292","13.5612750053406","11.8632898330688","13.6335401535034","11.9269847869873","12.8675603866577","15.159589767456","14.8294095993042","13.8565149307251","13.0133399963378","12.1383652687073","12.1555247306823","13.0291900634766","","11.5279027588389","",
"Sao Tome and Principe","STP","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.56044006347656","6.69200992584229","5.85359001159668","12.1254796981812","14.0842304229736","16.6573505401611","18.2486305236816","20.5607795715332","19.3274097442627","11.3804157822642","13.7216196060181","18.8296699523926","12.3246698379517","11.2973403930664","15.9666795730591","18.3999996185303","20.1165409088135","17.5924450901","16.1259357979116","16.5841912023207","17.086328518452","18.3450062516556","18.0866969516388","",
"Suriname","SUR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3765989907288","16.0754186091418","17.3235780033042","14.7241725175527","15.2769886363636","13.9423454559736","11.7829457364341","10.9554367201426","7.53629215182217","8.5530042989969","",
"Slovak Republic","SVK","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.50448036193848","8.46267986297607","","8.56319046020508","7.32343006134033","8.68671989440918","9.34152030944824","10.4251499176025","10.8161602020264","9.46469974517822","9.55078029632568","9.6843900680542","9.51928997039795","9.02198028564453","9.59832000732422","9.42658042907715","9.38741970062256","9.57987022399902","9.74608039855957","10.0485095977783","9.16841983795166","9.95633029937744","9.96457004547119","10.54541015625","10.6499395370483","10.5785703659058","11.0230302810669","","","",
"Slovenia","SVN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8278303146362","12.0111598968506","12.0988101959228","12.122260093689","12.0989799499512","12.3009099960327","11.8118295669556","11.3648595809937","11.2416896820068","11.0278196334839","10.8593997955322","11.3390598297119","9.47187042236328","10.5688896179199","10.0119800567627","10.3266496658325","10.8128595352173","11.3020401000977","11.2711896896362","10.4621200561523","10.8063201904297","11.0809497833252","","","",
"Sweden","SWE","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","9.80296993255615","10.1367502212524","","","","","","","","","8.29234027862549","8.38484954833984","7.96927976608276","8.11009979248047","","10.1756000518799","11.3023300170898","","12.6924495697022","12.3884897232056","12.8986797332764","12.785530090332","13.1183500289917","12.8338298797607","12.9132299423218","12.7313299179077","12.7120199203491","12.7656803131103","12.9236297607422","13.1281204223633","13.193790435791","13.0481300354004","15.0750799179077","14.8873195648193","15.0450096130371","15.186710357666","15.4641704559326","15.5369501113892","15.5150499343872","15.7452297210693","15.3117399215698","15.549150466919","15.2760496139526","","","",
"Eswatini","SWZ","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","23.7529907226562","20.3789196014404","","","","","20.4632301330566","21.7770805358887","25.0898609161377","23.47705078125","","","","20.0324306488037","20.6596794128418","21.8455104827881","","","20.4332008361816","18.745080947876","19.6561794281006","17.2937698364258","22.0638198852539","21.1040706634521","20.8918590545654","22.7075691223144","","21.8132400512695","19.3863792419434","18.2830295562744","22.3339290618896","21.4377595434245","17.2339964069829","24.7954406738281","16.4153878428853","16.5549111270287","18.6662750914785","17.2210118266549","18.5068975878254","15.8905396021243","15.340870018605","16.620931006141","16.9363883121326","19.3541960760225","19.2118704053631",
"Sint Maarten (Dutch part)","SXM","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.6110363391655","23.0442692540934","","",
"Seychelles","SYC","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","26.9918098449707","22.8329601287842","19.5161209106445","","18.2566299438477","19.8361301422119","","","","","14.9716596603394","11.9129104614258","15.1358804702759","","9.8725700378418","9.37376022338867","","","9.22015953063965","12.0431995391846","","","10.9545202255249","","","","","10.3683004379272","6.77966976165771","9.53662967681885","11.8409996032715","15.5924196243286","11.6648302078247","10.2598304003339","10.5146202166016","11.130556515303","9.16800507042633","10.4837460475179","10.6487628679669","12.7399803021294","13.1419580972917","10.6857248300237",
"Syrian Arab Republic","SYR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0407600402832","","","","","15.6620597839356","16.8260707855225","19.8554000854492","17.1453990936279","","20.0484790802002","18.9259300231934","20.0407905578613","19.1840496063232","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7038730913976","11.6208933425061","12.2492348545243","11.8090185781029","14.1916999816894","13.1762965443946","11.0337485368617","11.9410200119019","9.61544036865234","10.8222127704495","11.2383499145508","11.8633003234863","9.31734723273403","10.7342526058546","9.8118551332787",
"Chad","TCD","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8986597061157","11.0715303421021","17.0599803924561","12.8444900512695","13.7868499755859","","","11.0319004058838","14.6728200912476","","","","8.82818031311035","8.1192798614502","10.0832595825195","9.21240997314453","12.4614601135254","","","","16.3627490997314","","14.2137900389947","11.6715060004173","15.4477100372315","16.7226097517041","16.4843534424325","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6407651901245","12.7548999786377","15.2626600265503","","14.1702995300293","","","14.939920425415","14.0386400222778","14.511420249939","15.4668798446656","12.1508502960205","16.2488250732422","16.6078553199768","15.5159407407407","15.0167530601057","13.0631103515625","12.0422779728419","11.1683780140713","10.831620568327","10.8654965415838","10.4279029674629","11.6742808441972","11.9599823394206","12.1624603968","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3619604110718","12.7620549201966","12.0840797424316","12.437940120697","12.4426999092102","12.8075046539307","11.3483295440674","12.6122598648071","11.8698997497559","11.4707746505737","11.3633499145508","12.5606350898743","12.1239099502563","12.406720161438","11.5371503829956","12.2832899093628","12.5580801963807","12.5308599472046","13.1106300354004","11.803279876709","11.5247602462769","12.0857996940613","14.6913599967957","","",
"Togo","TGO","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5492095947266","","","","23.2925605773926","","20.9823207855225","23.4187602996826","24.4237098693848","25.7313594818115","30.7000293731689","27.7564296722412","21.8306903839111","17.6780796051025","17.2866497039795","18.15452003479","19.2456607818604","19.3719806671143","19.6157608032227","16.9037895202637","17.6804294586182","15.4976797103882","15.63267993927","16.2116394042969","15.9913101196289","23.1400394439697","21.7690906524658","19.2347839695385","18.1434528739699","17.4534236455191","14.4758197870089","14.8236041330292","11.6454351521044","",
"Thailand","THA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9024505615234","20.0390605926514","21.2036094665527","19.4810009002686","18.9790191650391","28.3885993957519","24.241340637207","16.2229309082031","20.8663501739502","21.457670211792","20.5468196868896","22.0027904510498","18.4846706390381","18.1628494262695","18.1783008575439","16.222620010376","22.6302394866943","21.3967990875244","19.1255207061768","20.5354099009901","20.6230990291262","19.8021649855908","18.3623674307219","17.1662098360656","17.0142333333333","15.431959375","14.691722834279","14.6416516129032","14.1862982731554","13.0909885057471","12.6170836997362",
"Tajikistan","TJK","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7298898696899","11.8343896865845","12.7238502502441","14.0071296691894","14.6392498016357","12.7082395553589","13.709659576416","15.3397302627563","15.8465700149536","16.8224906921387","17.2426700592041","17.3597393035889","15.4921998977661","16.2078094482422","16.2496795654297","17.3689571897652","17.7963839111665","16.3986701965332","17.038363448912","18.1411503054245","15.8886226898467","18.2282385687441","17.2974230795463","15.0433161381905","18.3473626996201","17.2254749729296","19.2551624040639","",
"Turkmenistan","TKM","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7955093383789","","","","","","","23.0102500915527","27.9983997344971","29.0834503173828","28.6807193756104","19.3208408355713","29.5558795928955","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6522197723389","15.738260269165","16.3559608459473","16.0649995803833","14.6583099365234","","","","16.9597301483155","17.4011306762695","","16.1029396057129","15.2931151390076","17.6779278193166","16.9059906005859","17.1788854598999","17.9547243118286","17.9393291473389","17.9492292404175","17.1521797180176","16.4606836262224","15.9272603988647","15.9950332108669","15.7813301086426","12.7298540573841","13.0193562709785","",
"Timor-Leste","TLS","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.09053993225098","10.5861196517944","9.15421009063721","7.65089988708496","5.53769016265869","5.89317989349365","6.77287006378174","8.63696956634521","7.24691009521484","8.21769046783447","8.00562953948975","6.86969221637237","6.95663710899488","7.47076980255183","","","6.27514023058775","4.33096718461303",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.096960067749","","17.0771293640137","","13.930283386597","","","14.6359174850601","15.6353169589452","15.6525497436523","14.4741497039795","16.0217587293579","16.549171340634","","13.101506524289","","","",
"Tonga","TON","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.0569896697998","22.9558601379394","22.1091804504394","15.8265800476074","18.619119644165","19.0971698760986","","","","","","","","","","","","","11.0781454120686","11.278447720785","12.9959424034927","10.7315486486999","10.1174321653832","9.76537216828479","8.44224958030218","9.32964222353637","",
"South Asia (IDA & IBRD)","TSA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9691653251648","","","","","","14.2595500946045","12.9140501022339","17.5448093414306","19.1560401916504","20.1204900741578","18.0689249038697","16.6816291809082","15.9531202316284","16.7513399124146","17.3365306854248","19.64976978302","20.0231103897095","12.610535144806","11.8336801528931","15.1794400215149","14.8686199188232","14.0424604415894","14.5122409529269","13.8681614388569","16.7251300811768","15.8097696304321","14.1735206841959","12.1130298505003","15.0179139861907","13.5795920769684","12.4209847058498","13.0012248166938","11.2647104167737","11.317334364736",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2803649902344","15.7411098480225","16.4272994995117","","17.3871002197266","18.0330390930176","17.9798145294189","","17.9063091278076","18.2409391403198","17.6112308502197","16.9037895202637","16.6535275637406","16.1913795471191","17.6112446845077","16.9629096984863","15.9112849235534","16.534330368042","17.4074497222901","16.6633796691894","15.6666108638886","15.4014366113324","15.250486156436","15.024640083313","15.6886049826857","",
"Trinidad and Tobago","TTO","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9058904647827","13.8518800735474","","","","15.0115299224853","14.8984003067017","13.284930229187","12.0324401855469","8.92667007446289","11.2300395965576","11.7311201095581","12.1654300689697","14.2852096557617","13.9100704193115","","","","","","","12.9033102202913","11.1150541951613","11.2732949708338","11.7303844582749","10.5093876319068","12.3070447486926","11.7850028841985","9.88690577318633","10.6522780521634","10.4561041957235","11.7162704467773","10.0265197753906","10.4055900573731","9.82689952850342","8.86438591623742","12.574278970891",
"Tunisia","TUN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7239608764648","21.6749000549316","21.8167095184326","23.3572406768799","23.1349296569824","25.9552192687988","","24.9007892608643","24.5917797088623","24.6477603912354","22.8801307678223","27.684289932251","27.8338108062744","26.6956901550293","26.8613090515137","26.4286308288574","25.2586708068848","25.2620105743408","24.846830368042","","20.9910106658936","","","22.665340423584","","","","17.6466772041561","20.8134754153382","19.7515155624873","19.9702624772082","18.1078971304239","17.8098954936878","17.2785200909273",
"Turkiye","TUR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8658599853516","12.8528900146484","12.8919696807861","13.5273504257202","13.2618503570557","13.6914596557617","13.2585802078247","12.5308599472046","12.523699760437","11.6336297988892","11.3091802597046","11.3262901306152","","","",
"Tuvalu","TUV","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0038506340268","13.270222607687","12.9273762256588","11.3604097366333","16.9789718325253","16.7921940098812",
"Tanzania","TZA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5003099441528","12.6278896331787","11.7939701080322","","","","","","19.492639541626","18.1431407928467","15.0150699615478","19.4492301940918","18.9404697418213","17.6823406219482","19.8020191192627","17.6182433145382","16.878735196451","19.1151921301851","17.2971000671387","17.6345504974681","17.2042319575026","24.3965396881104","20.504940032959","14.2921084679586","13.6285579909749","13.5370081069869","14.3321092964105","13.7042376436214","13.4080981163871","",
"Uganda","UGA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3548698425293","","","","20.3083400726318","","","","","","10.1048898696899","13.6113700866699","11.4518995285034","11.7431201934815","11.7049102783203","13.2200803756714","12.4691696166992","12.1973304748535","11.2536602020264","8.89710752279272","8.52880465495882","8.21456053372555","8.48236433206127","","","",
"Ukraine","UKR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9246702194214","11.5992803573608","13.5341701507568","11.3589696884155","12.8109502792358","14.3609600067139","14.4195203781128","12.7817497253418","13.7386503219604","13.9232301712036","14.036190032959","13.5578298568726","15.05482006073","","13.4843196868897","13.6655197143555","13.867639541626","13.1213502883911","12.4049319402434","12.2832899093628","12.9999399185181","12.6901998519897","13.1106300354004","11.803279876709","12.6954898834228","","","","",
"Upper middle income","UMC","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.668770313263","","15.0880303382873","14.2739448547363","","14.5616002082824","14.3231348991394","15.05482006073","15.8688473556953","14.8663148880004","15.4721725056273","15.367449760437","16.0836515386161","15.2635682817487","13.9301700592041","14.2683095932007","13.830560207367","14.0744772919358","15.6342897415161","14.3231296539307","14.0197441736609","13.7663906568377","","",
"Uruguay","URY","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.35916996002197","9.22963047027588","7.71265983581543","6.83626985549927","8.60923957824707","9.47097015380859","9.84121036529541","","","","","15.1625499725342","17.6779278193166","14.3704700469971","14.4442701339722","14.7243003845215","14.7101402282715","14.8612604141235","15.1619501113892","15.121259689331","13.8722496032715","14.7642402648926","14.933629989624","15.609580039978","","",
"United States","USA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5466499328613","13.1706104278565","13.8754997253418","13.1474103927612","13.2726898193359","12.1537599563599","11.3095998764038","","","","",
"Uzbekistan","UZB","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7609691619873","22.9768505096436","22.3652591705322","23.0903301239014","22.5394592285156","25.8752309179907","28.4183284791714","17.0601902008057","15.0753297805786","21.8510183445407","22.6481566265995","22.0746450382045","",
"St. Vincent and the Grenadines","VCT","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","22.8988094329834","","","18.2464809417725","","20.6996898651123","","","","","","","14.849419593811","21.1454391479492","30.7891998291016","","28.7013092041016","31.4755096435547","","22.5919895172119","","20.0384101867676","","17.3384990692139","15.4856300354004","","","","","17.2","20.1484107971191","20.197639465332","19.8603401184082","","13","","15.2270812769575","12.8554647399902","12.6268774882043","",
"Venezuela, RB","VEN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.009460000321269","10.2542920865596","",
"British Virgin Islands","VGB","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0587729656466","15.7342762000973","14.7094424528207","13.2639815530117","12.8649093973932","12.6408934501255","10.2179974184966","17.2014475359307","11.8637145931247","10.8460684687826","12.2001662192542","11.0853035749943","10.8600279817268","13.5911855977631",
"Virgin Islands (U.S.)","VIR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0012397766113","15.1887102127075","17.0566692352295","17.8112697601318","18.7849903106689","18.515510559082","16.8122897465781","15.0167530601057","15.6049003601074","15.4742966457626","16.0908699035644","15.571949049475","14.4718812047317","14.8174866627149","15.4493443908999","","","",
"Vanuatu","VUT","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5349102020264","","","","27.4011001586914","25.8217792510986","27.52419090271","40.0775489807129","36.4096183776855","44.8017997741699","","","","","21.4056301116943","18.7231502532959","","","","","22.1906108856201","12.7067003250122","12.4892469656623","12.2079801559448","20.1321514093338","4.45529985427856","5.0110502243042","20.0074506183817","20.9390999125074","18.3917293548584","20.0794906616211","",
"World","WLD","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6747903823853","14.4934997558594","14.4649801254272","15.0392198562622","14.2026696205139","13.9533896446228","14.9671301841736","14.1832799911499","14.6025447845459","13.8169002532959","13.8172702789307","13.6113700866699","14.3883600234985","14.5567302703857","14.3063624387113","14.1274099349976","13.9976402445565","14.4997596740723","14.1018695831299","13.4748601913452","13.6290164369581","12.7929880161116","13.101506524289","","","",
"Samoa","WSM","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4171695709228","10.4612998962402","12.7703304290772","12.7938003540039","","","","","","16.06422996521","","8.81721854285157","11.0349444370063","12.1606493143017","14.6528645368553","15.0110564505088","14.6938878250054","13.0389003753662","15.1697279609632","14.9553826696845","13.434943767859","12.8119491996529","15.3641900398817","13.6002878462442","13.7421577856985","12.871007904758","11.7144985078868",
"Kosovo","XKX","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
